CVE-2018-9989,0.3650878369808197,0.0
CVE-2018-9989,-0.1327735334634781,0.0
CVE-2018-9989,-1.4579983949661255,1.0
CVE-2018-9989,-9.710698127746582,0.0
CVE-2018-9989,-9.655348777770996,0.0
CVE-2018-9989,-9.655348777770996,0.0
CVE-2018-9989,-9.695921897888184,0.0
CVE-2018-9989,-9.695921897888184,0.0
CVE-2018-9989,-9.697855949401855,0.0
CVE-2018-9989,-9.697855949401855,0.0
CVE-2018-9989,-9.704771995544434,0.0
CVE-2018-9989,-9.704771995544434,0.0
CVE-2018-9989,-9.700804710388184,0.0
CVE-2018-9989,-9.708035469055176,0.0
CVE-2018-9989,-9.700127601623535,0.0
CVE-2018-9989,-9.697587966918945,0.0
CVE-2018-9989,-9.687807083129883,0.0
CVE-2018-9989,-9.687807083129883,0.0
CVE-2018-9989,-9.700634002685547,0.0
CVE-2018-9989,-9.70504379272461,0.0
CVE-2018-9989,-9.70504379272461,0.0
CVE-2018-9989,-9.705772399902344,0.0
CVE-2018-9989,-9.705772399902344,0.0
CVE-2018-9989,-9.705589294433594,0.0
CVE-2018-9989,-9.697774887084961,0.0
CVE-2018-9989,-9.690500259399414,0.0
CVE-2018-9989,-9.70669174194336,0.0
CVE-2018-9989,-9.672635078430176,0.0
CVE-2018-9989,-9.70512866973877,0.0
CVE-2018-9989,-9.70512866973877,0.0
CVE-2018-9989,-9.705901145935059,0.0
CVE-2018-9989,-9.705611228942871,0.0
CVE-2018-9989,-9.696290016174316,0.0
CVE-2018-9989,-9.696290016174316,0.0
CVE-2018-9989,-9.65583610534668,0.0
CVE-2018-9989,-9.699042320251465,0.0
CVE-2018-9989,-9.699042320251465,0.0
CVE-2018-9989,-9.710063934326172,0.0
CVE-2018-9989,-9.710063934326172,0.0
CVE-2018-9989,-9.692811965942383,0.0
CVE-2018-9989,-9.681185722351074,0.0
CVE-2018-9989,-9.681185722351074,0.0
CVE-2018-9989,-9.693291664123535,0.0
CVE-2018-9989,-9.702116966247559,0.0
CVE-2018-9989,-9.691316604614258,0.0
CVE-2018-9989,-9.691316604614258,0.0
CVE-2018-9989,-9.68654727935791,0.0
CVE-2018-9989,-9.692036628723145,0.0
CVE-2018-9989,-9.692036628723145,0.0
CVE-2018-9989,-9.698416709899902,0.0
CVE-2018-9989,-9.69781494140625,0.0
