CVE-2021-29529,-3.2471113204956055,1.0
CVE-2022-23572,-9.57970142364502,0.0
CVE-2017-5226,-5.60101842880249,0.0
CVE-2022-21733,-9.975892066955566,0.0
CVE-2019-15924,-2.6575520038604736,1.0
CVE-2020-26243,-5.56242561340332,0.0
CVE-2020-26243,-7.925086498260498,0.0
CVE-2019-20054,0.20644375681877136,1.0
CVE-2018-9989,-3.7339203357696533,0.0
CVE-2017-3738,-9.521742820739746,0.0
CVE-2019-3877,-5.263557434082031,1.0
CVE-2020-26243,-9.814831733703613,0.0
CVE-2021-37673,-11.43115234375,0.0
CVE-2013-4150,0.45377370715141296,1.0
CVE-2016-4080,2.9525234699249268,1.0
CVE-2020-26243,-9.805827140808105,0.0
CVE-2021-21401,-5.459519863128662,0.0
CVE-2020-26243,-9.820250511169434,0.0
CVE-2021-21401,-7.82218074798584,0.0
CVE-2021-37681,-9.320283889770508,0.0
CVE-2016-5244,2.131136655807495,1.0
CVE-2020-26243,-9.796669960021973,0.0
CVE-2021-21401,-8.344476699829102,1.0
CVE-2021-37674,-11.507040023803711,0.0
CVE-2021-37672,-11.42039966583252,0.0
CVE-2018-10188,-7.822767734527588,0.0
CVE-2021-37673,-11.399714469909668,0.0
CVE-2011-2161,0.7174648642539978,1.0
CVE-2021-37674,-11.475601196289062,0.0
CVE-2021-37674,-11.50119400024414,0.0
CVE-2019-15292,0.6059003472328186,1.0
CVE-2019-19058,0.7106564044952393,1.0
CVE-2019-19074,4.139804840087891,1.0
CVE-2021-37673,-11.396586418151855,0.0
CVE-2021-37673,-11.425307273864746,0.0
CVE-2021-37654,-11.366259574890137,0.0
CVE-2021-29605,-10.787420272827148,0.0
CVE-2021-37673,-11.407797813415527,0.0
CVE-2021-37673,-11.405218124389648,0.0
CVE-2020-12284,-4.0457305908203125,1.0
CVE-2020-12284,-4.0457305908203125,1.0
CVE-2020-12284,-4.0457305908203125,1.0
CVE-2020-12284,-4.0457305908203125,1.0
CVE-2020-12284,-4.0457305908203125,1.0
CVE-2020-12284,-4.0457305908203125,1.0
CVE-2020-12284,-4.0457305908203125,1.0
