CVE-2006-5331,9.459240913391113,1.0
CVE-2006-5331,-14.128439903259277,0.0
CVE-2006-5331,-14.115363121032715,0.0
CVE-2006-5331,-14.140473365783691,0.0
CVE-2006-5331,-14.145488739013672,0.0
CVE-2006-5331,-14.112582206726074,0.0
CVE-2006-5331,-14.105347633361816,0.0
CVE-2006-5331,-14.085527420043945,0.0
CVE-2006-5331,-14.112720489501953,0.0
CVE-2006-5331,-14.11470890045166,0.0
CVE-2006-5331,-14.1129789352417,0.0
CVE-2006-5331,-14.11446762084961,0.0
CVE-2006-5331,-14.151999473571777,0.0
CVE-2006-5331,-14.121813774108887,0.0
CVE-2006-5331,-14.105463981628418,0.0
CVE-2006-5331,-14.110143661499023,0.0
CVE-2006-5331,-14.129427909851074,0.0
CVE-2006-5331,-14.089072227478027,0.0
CVE-2006-5331,-14.087732315063477,0.0
CVE-2006-5331,-14.117463111877441,0.0
CVE-2006-5331,-14.124069213867188,0.0
CVE-2006-5331,-14.100600242614746,0.0
CVE-2006-5331,-14.145901679992676,0.0
CVE-2006-5331,-14.143829345703125,0.0
CVE-2006-5331,-14.08328628540039,0.0
CVE-2006-5331,-14.081541061401367,0.0
CVE-2006-5331,-14.142069816589355,0.0
CVE-2006-5331,-14.101826667785645,0.0
CVE-2006-5331,-14.08823299407959,0.0
CVE-2006-5331,-14.102289199829102,0.0
CVE-2006-5331,-14.10454273223877,0.0
CVE-2006-5331,-14.101075172424316,0.0
CVE-2006-5331,-14.121716499328613,0.0
CVE-2006-5331,-14.087630271911621,0.0
CVE-2006-5331,-14.088397979736328,0.0
CVE-2006-5331,-14.062274932861328,0.0
CVE-2006-5331,-14.047582626342773,0.0
CVE-2006-5331,-14.143219947814941,0.0
CVE-2006-5331,-14.120978355407715,0.0
CVE-2006-5331,-14.131875038146973,0.0
CVE-2006-5331,-14.102707862854004,0.0
CVE-2006-5331,-14.128862380981445,0.0
CVE-2006-5331,-14.129801750183105,0.0
CVE-2006-5331,-14.103069305419922,0.0
CVE-2006-5331,-14.094759941101074,0.0
CVE-2006-5331,-14.145524024963379,0.0
CVE-2006-5331,-14.094134330749512,0.0
CVE-2006-5331,-14.079267501831055,0.0
CVE-2006-5331,-14.111477851867676,0.0
CVE-2006-5331,-14.07139778137207,0.0
CVE-2006-5331,-14.098908424377441,0.0
CVE-2006-5331,-14.08984661102295,0.0
CVE-2006-5331,-14.087535858154297,0.0
CVE-2006-5331,-14.127607345581055,0.0
CVE-2006-5331,-14.106945991516113,0.0
CVE-2006-5331,-14.109230995178223,0.0
CVE-2006-5331,-14.102790832519531,0.0
CVE-2006-5331,-14.08482837677002,0.0
CVE-2006-5331,-14.144099235534668,0.0
CVE-2006-5331,-14.080399513244629,0.0
CVE-2006-5331,-14.068737983703613,0.0
CVE-2006-5331,-14.124632835388184,0.0
CVE-2006-5331,-14.142180442810059,0.0
CVE-2006-5331,-14.129058837890625,0.0
CVE-2006-5331,-14.115837097167969,0.0
CVE-2006-5331,-14.143457412719727,0.0
CVE-2006-5331,-14.089764595031738,0.0
CVE-2006-5331,-14.128073692321777,0.0
CVE-2006-5331,-14.115887641906738,0.0
CVE-2006-5331,-14.119497299194336,0.0
CVE-2006-5331,-14.114949226379395,0.0
CVE-2006-5331,-14.1265869140625,0.0
CVE-2006-5331,-14.075507164001465,0.0
CVE-2006-5331,-14.122136116027832,0.0
CVE-2006-5331,-14.075118064880371,0.0
CVE-2006-5331,-14.109528541564941,0.0
CVE-2006-5331,-14.061738967895508,0.0
CVE-2006-5331,-14.110511779785156,0.0
CVE-2006-5331,-14.148427963256836,0.0
CVE-2006-5331,-14.131888389587402,0.0
CVE-2006-5331,-14.128323554992676,0.0
CVE-2006-5331,-14.14950942993164,0.0
CVE-2006-5331,-14.137518882751465,0.0
CVE-2006-5331,-14.119549751281738,0.0
CVE-2006-5331,-14.13494873046875,0.0
CVE-2006-5331,-14.13956356048584,0.0
CVE-2006-5331,-14.142908096313477,0.0
CVE-2006-5331,-14.112325668334961,0.0
CVE-2006-5331,-14.165189743041992,0.0
CVE-2006-5331,-14.109659194946289,0.0
CVE-2006-5331,-14.075302124023438,0.0
CVE-2006-5331,-14.075098991394043,0.0
CVE-2006-5331,-14.121312141418457,0.0
CVE-2006-5331,-14.03808879852295,0.0
CVE-2006-5331,-14.119911193847656,0.0
CVE-2006-5331,-14.093117713928223,0.0
CVE-2006-5331,-14.108095169067383,0.0
CVE-2006-5331,-14.116111755371094,0.0
CVE-2006-5331,-14.12415599822998,0.0
CVE-2006-5331,-14.16181468963623,0.0
CVE-2009-5147,9.888566970825195,1.0
CVE-2009-5147,-11.574972152709961,0.0
CVE-2009-5147,-11.555831909179688,0.0
CVE-2009-5147,-11.584880828857422,0.0
CVE-2009-5147,-11.557513236999512,0.0
CVE-2009-5147,-11.453473091125488,0.0
CVE-2009-5147,-11.539320945739746,0.0
CVE-2009-5147,-11.556828498840332,0.0
CVE-2009-5147,-11.481707572937012,0.0
CVE-2009-5147,-11.539948463439941,0.0
CVE-2009-5147,-11.566651344299316,0.0
CVE-2009-5147,-11.535787582397461,0.0
CVE-2009-5147,-11.460801124572754,0.0
CVE-2009-5147,-11.540042877197266,0.0
CVE-2009-5147,-11.553385734558105,0.0
CVE-2009-5147,-11.512850761413574,0.0
CVE-2009-5147,-11.521227836608887,0.0
CVE-2009-5147,-11.552780151367188,0.0
CVE-2009-5147,-11.558045387268066,0.0
CVE-2009-5147,-11.541060447692871,0.0
CVE-2009-5147,-11.525066375732422,0.0
CVE-2009-5147,-11.561321258544922,0.0
CVE-2009-5147,-11.554410934448242,0.0
CVE-2009-5147,-11.543485641479492,0.0
CVE-2009-5147,-11.558451652526855,0.0
CVE-2009-5147,-11.53709888458252,0.0
CVE-2009-5147,-11.530468940734863,0.0
CVE-2009-5147,-11.535563468933105,0.0
CVE-2009-5147,-11.542065620422363,0.0
CVE-2009-5147,-11.545157432556152,0.0
CVE-2009-5147,-11.565396308898926,0.0
CVE-2009-5147,-11.548699378967285,0.0
CVE-2009-5147,-11.565579414367676,0.0
CVE-2009-5147,-11.548495292663574,0.0
CVE-2009-5147,-11.569211959838867,0.0
CVE-2009-5147,-11.55334186553955,0.0
CVE-2009-5147,-11.569232940673828,0.0
CVE-2009-5147,-11.543370246887207,0.0
CVE-2009-5147,-11.57621955871582,0.0
CVE-2009-5147,-11.536952018737793,0.0
